city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
5,0.738919260974546,1,0,3,0,1,12,8,6,4,1.4425172072807835,1
48,0.6578547459068863,1,0,0,0,5,11,5,5,0,1.7422330045085848,0
69,0.15525475248739598,3,1,3,2,5,10,3,5,0,0.6599259589637471,0
65,0.5686837793324606,1,0,3,0,5,8,8,6,6,-0.5389372299474577,0
30,0.5524708763189287,3,1,0,1,6,14,8,6,0,1.40921545203325,0
5,0.738919260974546,1,0,3,0,5,18,3,1,3,0.22700314074581193,0
2,0.4714063612512689,1,1,3,1,6,13,8,6,6,-0.8886056600465592,0
5,0.738919260974546,1,0,3,4,6,13,3,5,0,-0.9718600481653928,0
95,0.2119999130347578,1,0,3,0,5,21,0,5,4,-0.655493373313825,0
1,0.5362579733053967,1,0,3,2,2,6,4,5,0,2.1085523122314527,0
35,-0.5337936255877108,3,1,3,1,6,20,8,6,6,-0.6221916180662914,0
49,0.738919260974546,1,1,0,0,5,11,8,6,0,0.37686103935971255,0
99,0.447087006730971,1,0,0,2,5,17,4,6,0,-0.7054460061851251,0
64,-1.66059038502818,3,1,0,2,5,19,8,6,2,0.11044699737944481,0
95,0.2119999130347578,1,0,3,2,5,6,7,5,0,-0.03941090123445579,0
48,0.6578547459068863,3,0,3,5,6,15,5,4,3,2.474871619954321,0
64,-1.66059038502818,3,0,3,0,5,17,3,5,6,-0.5056354746999243,1
5,0.738919260974546,1,0,0,0,5,4,8,6,6,0.24365401836957867,0
2,0.4714063612512689,1,1,0,1,6,16,8,6,6,-0.7887003943039588,0
5,0.738919260974546,1,0,3,0,5,19,4,5,0,-0.6221916180662914,0
48,0.6578547459068863,3,0,3,1,6,21,0,5,4,0.19370138549827848,0
22,-2.8360258535092453,1,1,0,0,5,1,8,6,4,-0.5056354746999243,1
77,-0.4284097559997532,1,1,3,0,5,6,3,5,4,-0.30582494321472353,0
26,-0.01498072915468945,1,0,3,2,5,17,8,6,1,-0.2891740655909568,0
64,-1.66059038502818,1,0,3,2,5,16,2,6,0,-0.9219074152940927,0
101,-0.6067516891486046,1,0,3,0,5,18,4,4,1,-0.9718600481653928,0
64,-1.66059038502818,0,0,3,2,5,13,3,0,0,-0.7220968838088918,1
5,0.738919260974546,1,1,1,0,5,17,4,2,4,-0.6887951285613584,0
3,-2.1956161844747335,3,1,3,2,2,14,8,6,0,-0.32247582083849025,1
5,0.738919260974546,1,0,3,0,5,9,0,2,2,-0.7887003943039588,0
5,0.738919260974546,1,0,3,2,5,21,2,5,0,-0.5056354746999243,0
41,-1.133671037088393,1,1,0,0,4,13,3,5,0,-0.522286352323691,0
61,-1.1904161976357537,3,1,1,1,6,15,7,1,0,-1.021812681036693,0
30,0.5524708763189287,1,0,3,2,5,16,2,5,0,0.9429908785677815,0
1,0.5362579733053967,1,0,1,0,5,3,7,5,0,-0.8886056600465592,0
48,0.6578547459068863,3,1,3,5,6,11,8,5,6,-0.588889862818758,0
13,0.7875579700151418,1,0,3,2,5,5,4,5,0,-0.22257055509588985,0
95,0.2119999130347578,3,0,1,0,5,15,3,5,2,-0.4057302089573239,0
13,0.7875579700151418,1,0,0,2,5,6,0,5,0,4.406373424311263,0
48,0.6578547459068863,1,0,3,0,5,1,3,5,0,0.17705050787451174,0
74,0.5200450702918648,3,0,3,0,5,15,6,0,0,0.7764821023301142,0
64,-1.66059038502818,1,1,0,0,5,14,8,6,6,0.07714524213191135,1
64,-1.66059038502818,1,0,3,0,5,15,7,1,0,-0.35577757608602373,1
103,0.8929418396030986,1,0,3,0,0,13,8,6,0,-0.27252318796719005,0
48,0.6578547459068863,1,0,3,0,3,21,0,5,0,-0.9885109257891596,0
95,0.2119999130347578,1,1,1,0,5,15,8,6,0,-0.4390319642048574,0
5,0.738919260974546,1,0,1,0,5,21,8,6,4,-0.9718600481653928,1
64,-1.66059038502818,1,0,0,0,5,14,0,5,3,-1.021812681036693,1
5,0.738919260974546,1,0,3,0,5,21,2,5,4,-0.4723337194523909,0
64,-1.66059038502818,1,0,2,2,5,5,1,5,3,-0.15596704460082292,1
5,0.738919260974546,1,1,3,0,5,7,2,5,2,-0.588889862818758,0
5,0.738919260974546,1,0,3,0,5,21,3,5,0,-0.6721442509375917,0
5,0.738919260974546,1,1,0,0,5,11,8,6,6,0.6932277142112805,1
49,0.738919260974546,1,0,3,0,5,4,4,5,4,-0.9219074152940927,0
103,0.8929418396030986,3,0,0,0,5,21,1,5,4,-0.9885109257891596,0
64,-1.66059038502818,0,0,3,2,1,1,3,5,0,-0.838653027175259,1
116,-1.060712973527499,3,0,0,2,5,17,0,5,1,-0.4556828418286241,0
5,0.738919260974546,0,0,3,2,5,2,7,5,4,-0.30582494321472353,0
101,-0.6067516891486046,3,0,3,0,4,13,8,6,0,-0.37242845370979044,1
30,0.5524708763189287,0,0,3,2,3,18,1,5,0,-0.15596704460082292,0
5,0.738919260974546,3,0,3,0,5,21,8,6,4,0.7431803470825806,1
99,0.447087006730971,1,0,3,2,5,11,6,5,1,-0.9219074152940927,0
105,0.009338625365608469,1,1,0,4,6,18,8,5,6,-0.9219074152940927,0
5,0.738919260974546,3,0,3,0,5,21,3,5,3,0.060494364508144605,0
4,-0.20142911381030593,1,0,3,0,5,2,1,5,0,-0.7387477614326586,0
64,-1.66059038502818,1,0,3,0,5,21,2,5,4,-0.05606177885822253,0
46,-0.5094742710674129,3,0,3,0,5,16,3,5,2,-0.42238108658109064,0
65,0.5686837793324606,1,0,3,0,5,6,1,5,4,-0.7553986390564253,0
64,-1.66059038502818,1,0,3,0,5,2,2,5,1,1.3759136967857166,1
5,0.738919260974546,1,1,3,1,6,20,8,6,6,-0.089363534105756,0
13,0.7875579700151418,3,0,3,3,2,0,3,5,0,-0.9219074152940927,0
13,0.7875579700151418,1,0,3,2,5,16,3,5,1,0.21035226312204522,0
2,0.4714063612512689,3,0,0,1,6,21,8,6,4,1.592375105894684,0
36,-0.8256258798312859,3,0,3,0,5,17,0,5,1,-0.7387477614326586,0
64,-1.66059038502818,3,0,0,0,5,16,3,4,0,2.5081733752018542,1
49,0.738919260974546,1,0,3,0,5,2,0,5,1,0.5433698155973798,0
70,0.8929418396030986,1,0,3,2,5,21,5,5,3,-1.021812681036693,0
48,0.6578547459068863,1,0,3,0,5,16,3,5,0,4.106657627083461,0
78,-0.01498072915468945,1,0,3,0,5,7,0,2,0,-0.8053512719277255,1
13,0.7875579700151418,1,1,0,1,6,15,3,5,3,0.8430856128251811,0
64,-1.66059038502818,0,0,3,0,5,17,2,6,0,-0.12266528935328946,0
5,0.738919260974546,1,0,0,0,5,16,5,4,0,-0.4556828418286241,0
5,0.738919260974546,1,0,3,0,5,6,3,5,1,1.0095943890628485,0
64,-1.66059038502818,3,0,3,0,5,13,0,5,0,0.8097838575776476,0
66,-1.060712973527499,3,0,0,1,6,13,3,4,1,-0.2059196774721231,0
94,-0.21764201682383788,1,0,3,0,5,18,3,4,1,1.1761031653005158,0
82,0.4957257157715668,1,0,3,0,5,21,1,5,0,-0.5722389851949913,0
5,0.738919260974546,1,1,3,1,6,14,8,5,6,-0.5555881075712246,0
13,0.7875579700151418,1,0,3,0,5,17,3,5,0,0.6765768365875138,0
64,-1.66059038502818,1,0,3,2,5,7,5,5,0,0.37686103935971255,0
64,-1.66059038502818,3,0,3,1,6,19,3,5,4,-0.9885109257891596,0
13,0.7875579700151418,1,0,3,2,5,9,7,0,4,-0.4889845970761576,0
64,-1.66059038502818,1,0,3,0,5,17,3,5,0,-0.6055407404425247,1
85,0.5443644248121626,1,0,3,0,5,14,7,5,1,0.7265294694588139,0
48,0.6578547459068863,1,0,3,0,5,21,6,5,0,-0.5056354746999243,0
83,-0.5419000770944767,1,0,3,0,5,6,3,6,0,0.37686103935971255,0
49,0.738919260974546,1,0,3,0,5,6,8,6,1,-0.4723337194523909,0
64,-1.66059038502818,3,0,0,2,5,19,8,6,6,-0.7553986390564253,0
43,-1.060712973527499,3,1,3,4,6,16,8,6,6,-0.8053512719277255,0
5,0.738919260974546,1,0,3,0,5,16,0,4,0,-0.9052565376703259,0
85,0.5443644248121626,1,0,3,0,5,19,3,5,4,-0.6055407404425247,1
112,0.763238615494844,1,0,3,0,5,21,8,6,2,-0.2059196774721231,1
64,-1.66059038502818,1,0,0,2,5,13,7,5,0,0.5933224484686801,1
5,0.738919260974546,1,1,3,0,5,21,8,6,0,0.11044699737944481,1
37,-0.7202420102433282,1,0,3,2,5,21,8,6,4,-0.5056354746999243,0
39,-2.2199355389950313,3,0,0,0,5,11,8,6,0,-0.9718600481653928,1
5,0.738919260974546,1,0,3,2,5,21,2,5,0,-0.838653027175259,0
85,0.5443644248121626,1,0,3,2,6,21,1,4,0,4.040054116588394,1
64,-1.66059038502818,1,0,3,2,5,18,3,4,3,-0.5389372299474577,1
5,0.738919260974546,1,0,3,0,5,15,0,5,0,-0.6055407404425247,0
5,0.738919260974546,1,0,3,0,1,11,0,5,0,-0.1892687998483564,0
64,-1.66059038502818,1,0,3,0,5,14,2,5,5,0.27695577361711216,1
5,0.738919260974546,1,0,3,2,5,11,0,5,0,-0.7220968838088918,1
99,0.447087006730971,3,0,3,0,5,14,3,1,0,-1.0051618034129264,0
103,0.8929418396030986,1,0,3,0,5,21,0,5,0,-0.7720495166801921,0
5,0.738919260974546,1,0,3,0,3,10,3,1,0,1.0761978995579153,0
91,0.6821741004271842,1,1,3,0,5,0,6,5,6,-0.22257055509588985,0
5,0.738919260974546,0,0,3,2,5,16,2,5,0,0.5933224484686801,0
49,0.738919260974546,1,1,3,0,5,17,1,4,1,-0.2891740655909568,0
13,0.7875579700151418,1,0,3,2,5,7,4,5,2,0.11044699737944481,0
116,-1.060712973527499,1,0,3,2,5,21,0,5,3,-0.9385582929178594,0
5,0.738919260974546,1,0,3,0,5,18,6,1,2,-0.4556828418286241,0
5,0.738919260974546,1,0,3,0,5,19,2,5,0,0.27695577361711216,0
64,-1.66059038502818,3,0,1,0,5,14,8,6,3,0.8097838575776476,1
85,0.5443644248121626,0,0,0,0,5,1,7,1,0,4.373071669063729,0
5,0.738919260974546,0,0,3,0,2,21,1,5,3,0.5100680603498464,0
49,0.738919260974546,3,0,3,0,5,5,6,5,5,0.41016279460724603,0
30,0.5524708763189287,1,0,3,2,5,5,0,5,0,0.29360665124087887,0
48,0.6578547459068863,1,0,3,0,5,21,3,5,0,-0.4723337194523909,0
49,0.738919260974546,1,0,3,0,5,21,5,5,4,0.7098785918350472,0
101,-0.6067516891486046,1,0,3,0,5,21,3,5,4,0.27695577361711216,0
13,0.7875579700151418,1,0,3,2,2,14,3,5,6,-0.9219074152940927,0
61,-1.1904161976357537,1,0,3,0,5,3,0,5,2,-0.6721442509375917,0
49,0.738919260974546,1,0,1,0,5,14,0,5,0,0.41016279460724603,0
87,0.22010636454152377,1,0,3,0,3,15,3,5,0,0.29360665124087887,0
13,0.7875579700151418,3,0,3,2,5,10,0,5,1,0.8430856128251811,0
5,0.738919260974546,3,0,3,3,5,21,2,5,3,0.24365401836957867,0
71,-1.060712973527499,1,0,3,5,6,18,8,6,0,-0.838653027175259,0
15,-0.6959226557230302,1,0,3,0,5,3,0,5,0,-0.9885109257891596,0
13,0.7875579700151418,1,0,3,1,6,3,0,0,0,0.8763873680727146,0
5,0.738919260974546,1,1,0,0,5,15,8,6,6,0.19370138549827848,0
64,-1.66059038502818,3,1,0,0,5,15,8,6,6,-0.42238108658109064,1
64,-1.66059038502818,1,0,0,2,5,13,3,5,0,-0.9219074152940927,1
64,-1.66059038502818,3,0,0,0,5,0,3,5,0,-0.9718600481653928,1
64,-1.66059038502818,3,0,3,0,5,14,3,5,0,-0.42238108658109064,1
44,-2.2118290874882653,1,0,1,2,5,11,2,5,0,0.060494364508144605,1
93,-1.3201194217440093,1,0,3,0,3,19,0,6,0,-0.2059196774721231,0
64,-1.66059038502818,3,0,3,0,5,13,8,0,0,-0.9219074152940927,0
48,0.6578547459068863,1,0,3,0,5,21,3,1,0,0.3102575288646456,0
36,-0.8256258798312859,3,0,0,2,5,17,3,0,0,-0.42238108658109064,1
48,0.6578547459068863,1,0,3,2,5,8,3,1,0,-0.07271265648198925,0
5,0.738919260974546,1,0,3,0,5,21,8,5,4,-0.4057302089573239,1
89,0.3011708796091835,1,1,0,1,6,15,8,6,6,-0.7720495166801921,0
48,0.6578547459068863,1,0,3,5,6,17,8,6,0,-0.339126698462257,0
30,0.5524708763189287,3,1,3,2,2,1,8,6,1,0.5267189379736131,0
65,0.5686837793324606,3,0,0,0,5,19,0,0,4,-0.655493373313825,0
48,0.6578547459068863,1,0,3,0,5,16,7,5,0,-0.6887951285613584,0
42,-1.060712973527499,1,1,0,0,5,16,8,6,0,1.40921545203325,0
64,-1.66059038502818,1,0,0,0,5,13,3,2,0,0.5433698155973798,0
5,0.738919260974546,1,1,1,0,5,14,3,5,0,-0.6221916180662914,0
0,0.14714830098063,1,0,3,0,3,21,8,6,2,1.40921545203325,0
13,0.7875579700151418,1,0,3,0,5,7,3,5,0,0.7431803470825806,0
95,0.2119999130347578,3,0,3,2,5,16,2,5,0,0.3102575288646456,0
5,0.738919260974546,2,1,3,0,5,4,2,4,4,-0.8719547824227925,0
41,-1.133671037088393,3,0,2,0,5,16,6,5,1,-0.6721442509375917,0
5,0.738919260974546,1,0,3,0,5,21,4,5,3,-0.7387477614326586,0
120,0.7794515185083759,3,0,3,2,5,4,1,6,0,-0.4390319642048574,0
64,-1.66059038502818,3,0,2,0,5,11,2,5,0,0.04384348688437787,0
5,0.738919260974546,1,0,3,2,5,9,4,5,4,-0.838653027175259,0
5,0.738919260974546,1,0,3,3,5,6,0,1,1,-0.15596704460082292,0
3,-2.1956161844747335,1,1,3,0,5,20,6,0,0,1.342611941538183,1
5,0.738919260974546,3,1,0,0,5,13,8,6,0,0.7265294694588139,0
85,0.5443644248121626,1,0,3,2,1,21,8,6,4,0.7431803470825806,0
74,0.5200450702918648,0,0,3,2,5,5,0,5,0,-0.522286352323691,0
64,-1.66059038502818,3,1,0,0,5,20,0,5,0,0.29360665124087887,0
64,-1.66059038502818,3,1,1,2,5,4,8,6,0,-0.4390319642048574,1
105,0.009338625365608469,3,0,3,2,5,19,0,5,1,3.540527787875392,0
1,0.5362579733053967,1,0,3,0,5,8,1,5,4,-0.4390319642048574,0
101,-0.6067516891486046,3,1,0,0,5,17,8,6,1,-0.8553039047990257,1
77,-0.4284097559997532,3,1,3,1,6,13,8,6,6,0.9929435114390817,0
48,0.6578547459068863,1,0,3,0,5,12,5,5,1,-0.3890793313335572,0
38,0.09040314043326819,1,0,3,0,1,4,0,4,1,-0.2891740655909568,0
122,0.6983870034407161,1,0,3,2,5,3,0,5,0,-0.8053512719277255,0
64,-1.66059038502818,1,0,0,5,6,19,3,5,0,-0.6388424956900582,0
2,0.4714063612512689,3,0,3,1,6,7,4,5,4,1.8754400254987185,0
64,-1.66059038502818,3,1,3,2,5,11,8,6,6,-0.8553039047990257,1
13,0.7875579700151418,1,0,3,2,5,4,3,5,1,-0.8553039047990257,0
13,0.7875579700151418,3,1,0,0,5,0,3,5,0,0.34355928411217906,0
61,-1.1904161976357537,3,1,0,0,5,0,8,6,0,3.7736400746081262,1
74,0.5200450702918648,1,0,3,2,5,21,6,5,0,-0.32247582083849025,0
70,0.8929418396030986,1,1,3,3,5,21,4,2,4,0.6765768365875138,0
48,0.6578547459068863,1,0,3,0,4,15,3,5,0,-0.6055407404425247,0
99,0.447087006730971,1,1,3,4,6,20,8,6,6,-0.5056354746999243,0
31,0.057977334406204305,1,0,3,0,5,21,3,1,1,-0.8053512719277255,0
64,-1.66059038502818,3,0,3,0,5,9,2,5,4,-0.838653027175259,1
48,0.6578547459068863,1,0,3,0,5,17,7,5,3,-0.6388424956900582,0
64,-1.66059038502818,1,0,3,0,5,18,2,5,4,0.17705050787451174,1
64,-1.66059038502818,3,0,3,0,4,3,3,5,4,-0.6721442509375917,1
70,0.8929418396030986,2,0,3,0,4,21,4,5,4,-0.6887951285613584,0
11,-2.2604677965288613,0,1,0,0,5,20,8,6,1,-0.03941090123445579,1
11,-2.2604677965288613,1,0,3,0,5,15,8,6,0,0.21035226312204522,1
116,-1.060712973527499,1,0,3,3,5,1,8,6,0,0.14374875262697828,0
5,0.738919260974546,0,0,3,0,5,18,3,0,0,-0.2891740655909568,0
48,0.6578547459068863,1,0,3,3,5,21,8,6,4,1.6756294940135177,0
93,-1.3201194217440093,0,1,3,3,5,15,6,2,0,-0.7887003943039588,0
5,0.738919260974546,1,0,1,0,5,14,1,5,0,0.010541731636844407,0
13,0.7875579700151418,3,0,3,2,5,7,0,5,4,-0.3890793313335572,0
13,0.7875579700151418,1,0,3,1,6,6,0,5,4,-0.9885109257891596,0
15,-0.6959226557230302,1,0,3,0,5,16,0,5,3,1.6756294940135177,0
50,-0.5013678195606469,1,0,0,0,5,21,8,6,3,-0.4556828418286241,0
49,0.738919260974546,1,0,3,0,5,8,2,5,0,-0.9219074152940927,0
83,-0.5419000770944767,3,0,3,2,5,13,0,6,2,0.010541731636844407,0
5,0.738919260974546,3,0,3,2,5,2,2,5,1,-0.8220021495514923,0
51,0.6011095853595245,1,1,0,1,6,11,8,1,0,-0.6221916180662914,0
30,0.5524708763189287,1,0,3,2,5,10,4,5,3,0.37686103935971255,1
5,0.738919260974546,1,0,3,0,5,21,8,6,1,1.3093101862906495,1
77,-0.4284097559997532,3,0,0,2,5,18,3,5,1,-0.6887951285613584,0
30,0.5524708763189287,3,0,3,0,5,7,8,6,5,1.4425172072807835,0
48,0.6578547459068863,1,0,3,2,5,5,0,5,3,-0.089363534105756,0
2,0.4714063612512689,1,0,3,0,1,11,7,5,0,2.541475130449388,0
91,0.6821741004271842,1,0,3,2,5,19,0,5,0,-0.8053512719277255,0
6,0.7713450670016099,1,0,3,2,5,21,2,5,3,2.9410961934197895,0
38,0.09040314043326819,1,0,3,0,5,18,6,5,0,-0.9385582929178594,0
4,-0.20142911381030593,0,0,3,2,5,19,7,6,0,2.408268109459254,0
45,-0.48515491654711496,1,0,3,2,3,19,8,6,0,-0.25587231034342334,0
49,0.738919260974546,1,0,0,0,5,16,8,6,0,-0.5555881075712246,1
13,0.7875579700151418,1,0,3,3,5,21,2,5,3,-0.6721442509375917,1
46,-0.5094742710674129,1,0,0,0,5,14,3,5,1,0.44346454985477946,1
13,0.7875579700151418,1,1,0,1,6,15,8,6,1,0.7598312247063475,0
49,0.738919260974546,1,1,3,2,5,1,0,4,0,0.36021016173594583,1
94,-0.21764201682383788,1,0,3,2,5,21,4,5,1,1.542422473023384,0
49,0.738919260974546,1,0,3,0,5,3,0,5,2,-0.7887003943039588,1
30,0.5524708763189287,1,0,3,2,5,9,5,5,4,-0.4057302089573239,0
48,0.6578547459068863,1,0,3,5,6,21,8,6,0,0.6099733260924468,1
48,0.6578547459068863,3,0,0,0,5,0,1,5,6,-0.3890793313335572,0
64,-1.66059038502818,1,1,3,0,5,10,0,5,0,-0.8053512719277255,1
64,-1.66059038502818,1,1,0,1,6,16,8,6,6,-0.7387477614326586,0
64,-1.66059038502818,0,0,0,0,5,11,7,5,0,-1.021812681036693,1
64,-1.66059038502818,1,0,3,0,5,1,3,5,0,4.406373424311263,0
11,-2.2604677965288613,3,0,1,2,5,18,8,6,0,1.40921545203325,1
64,-1.66059038502818,1,0,0,3,5,14,7,2,1,-0.8053512719277255,0
74,0.5200450702918648,1,0,3,2,5,18,2,5,6,-0.8053512719277255,0
13,0.7875579700151418,1,0,3,5,6,21,8,5,3,-1.021812681036693,0
49,0.738919260974546,3,0,3,2,5,21,5,5,0,-0.7220968838088918,0
13,0.7875579700151418,1,1,0,2,4,18,2,4,3,1.1428014100529822,0
116,-1.060712973527499,0,1,0,0,5,11,8,5,6,-0.3890793313335572,0
99,0.447087006730971,3,0,3,2,5,15,6,1,0,-0.5722389851949913,0
30,0.5524708763189287,1,0,3,5,6,17,0,5,4,-0.4390319642048574,1
64,-1.66059038502818,1,1,3,2,5,1,4,4,3,-0.5389372299474577,1
6,0.7713450670016099,1,0,3,3,5,19,0,5,0,-0.9052565376703259,1
30,0.5524708763189287,1,0,3,2,5,16,0,4,1,-0.522286352323691,1
36,-0.8256258798312859,3,0,3,0,5,18,8,6,2,1.708931249261051,1
5,0.738919260974546,1,0,3,0,5,15,2,5,1,0.47676630510231294,1
30,0.5524708763189287,3,0,3,2,5,21,2,5,0,-0.12266528935328946,0
5,0.738919260974546,3,0,0,1,6,16,8,6,1,-0.9552091705416261,1
55,0.39844829769037515,1,1,3,5,6,11,8,6,6,-0.2059196774721231,0
2,0.4714063612512689,1,0,1,0,5,6,8,6,0,1.6423277387659843,0
13,0.7875579700151418,1,1,0,1,6,16,8,6,0,3.307415501142658,0
5,0.738919260974546,1,1,3,0,5,11,4,5,0,-0.07271265648198925,0
5,0.738919260974546,1,1,3,0,5,11,0,5,1,0.6765768365875138,0
78,-0.01498072915468945,1,0,3,2,5,21,7,5,4,0.21035226312204522,0
35,-0.5337936255877108,1,1,1,0,5,11,8,6,1,-0.6721442509375917,0
64,-1.66059038502818,1,0,3,0,5,15,3,1,6,0.7598312247063475,0
99,0.447087006730971,1,1,1,2,5,15,8,6,0,-0.7054460061851251,1
64,-1.66059038502818,3,0,3,0,5,16,5,5,1,0.2603048959933454,1
64,-1.66059038502818,3,0,3,2,5,3,4,5,2,0.7431803470825806,1
116,-1.060712973527499,1,0,3,0,5,21,0,5,4,-0.2392214327196566,0
77,-0.4284097559997532,0,0,3,0,5,15,3,5,0,0.8763873680727146,0
1,0.5362579733053967,1,0,3,1,6,21,8,6,4,-0.7220968838088918,0
48,0.6578547459068863,1,0,3,0,5,14,0,5,0,1.159452287676749,0
5,0.738919260974546,1,1,0,1,6,2,7,4,0,-0.35577757608602373,0
119,-1.060712973527499,1,0,3,0,5,12,8,6,6,-0.4057302089573239,1
5,0.738919260974546,1,0,3,0,5,21,8,6,2,0.47676630510231294,1
89,0.3011708796091835,1,0,0,0,5,17,8,6,1,0.47676630510231294,0
70,0.8929418396030986,2,1,0,0,3,11,3,5,0,-0.339126698462257,0
64,-1.66059038502818,3,0,3,0,5,16,0,1,1,-0.4889845970761576,0
64,-1.66059038502818,1,0,3,0,4,13,8,6,0,-0.8719547824227925,1
64,-1.66059038502818,1,0,3,0,5,15,6,3,0,0.37686103935971255,1
30,0.5524708763189287,1,1,0,2,5,15,8,6,3,3.7070365641130594,1
13,0.7875579700151418,1,0,3,2,5,5,3,5,3,-0.6221916180662914,0
99,0.447087006730971,1,0,3,0,3,5,1,5,0,0.5100680603498464,0
4,-0.20142911381030593,1,0,3,2,5,15,0,5,0,-0.2891740655909568,0
48,0.6578547459068863,1,0,3,0,5,21,2,5,4,1.0761978995579153,0
48,0.6578547459068863,1,0,3,0,5,7,8,6,0,1.2427066757955827,0
21,-0.7364549132568601,1,0,0,0,5,3,1,5,0,-0.4057302089573239,0
5,0.738919260974546,0,1,3,2,5,1,3,5,3,-0.15596704460082292,0
99,0.447087006730971,1,0,3,0,5,17,8,6,1,-0.339126698462257,1
13,0.7875579700151418,1,0,3,0,5,19,3,5,1,0.19370138549827848,0
48,0.6578547459068863,1,0,3,1,6,7,8,6,0,3.607131298370459,0
4,-0.20142911381030593,0,1,3,0,5,9,0,5,4,0.11044699737944481,0
55,0.39844829769037515,1,0,0,0,1,1,8,6,1,0.5600206932211466,1
48,0.6578547459068863,1,0,3,2,5,18,3,5,4,0.5766715708449134,0
50,-0.5013678195606469,3,0,3,0,5,14,0,4,6,-0.3890793313335572,0
119,-1.060712973527499,3,0,1,0,5,14,8,6,0,0.6599259589637471,1
64,-1.66059038502818,1,1,0,2,5,18,8,6,4,-0.7553986390564253,1
5,0.738919260974546,1,0,3,1,6,10,2,5,2,-0.8553039047990257,0
64,-1.66059038502818,3,1,3,0,5,1,8,6,0,-0.522286352323691,1
5,0.738919260974546,3,0,3,0,2,8,7,1,0,-0.2392214327196566,0
64,-1.66059038502818,3,0,3,2,5,14,6,5,0,-0.5555881075712246,1
5,0.738919260974546,1,0,3,0,5,17,5,5,3,0.34355928411217906,0
64,-1.66059038502818,1,0,3,2,5,14,7,6,0,-0.4057302089573239,1
2,0.4714063612512689,1,0,3,2,1,21,8,6,4,-0.1892687998483564,0
5,0.738919260974546,1,1,0,0,5,17,8,6,6,-0.35577757608602373,1
5,0.738919260974546,1,0,3,2,5,15,5,5,1,-1.0384635586604598,0
104,-1.060712973527499,1,0,1,2,5,17,8,6,2,-0.15596704460082292,1
5,0.738919260974546,0,0,3,0,2,21,3,5,3,-0.4057302089573239,0
64,-1.66059038502818,3,0,0,0,5,22,5,5,0,2.9410961934197895,0
5,0.738919260974546,1,0,3,0,5,15,3,1,0,-0.25587231034342334,0
24,-2.4469161811844784,3,0,3,1,6,14,0,5,1,-0.4556828418286241,0
89,0.3011708796091835,2,0,3,0,5,6,0,5,0,-0.6887951285613584,0
13,0.7875579700151418,1,1,3,3,5,21,2,5,0,-0.7887003943039588,0
5,0.738919260974546,1,1,0,0,5,11,7,4,0,4.506278690053863,0
64,-1.66059038502818,1,0,3,2,5,15,0,5,0,-0.8553039047990257,0
5,0.738919260974546,0,0,3,3,5,21,2,4,3,-0.5722389851949913,0
30,0.5524708763189287,3,1,0,1,6,14,8,6,1,-0.8553039047990257,0
64,-1.66059038502818,3,0,0,2,5,6,2,6,1,0.5100680603498464,1
13,0.7875579700151418,1,0,3,2,5,17,0,5,0,-0.37242845370979044,0
122,0.6983870034407161,1,1,3,0,5,21,7,5,1,-0.7720495166801921,0
5,0.738919260974546,1,0,3,0,5,21,1,5,0,0.14374875262697828,0
61,-1.1904161976357537,1,1,3,0,5,0,8,6,6,3.640433053617992,1
5,0.738919260974546,1,1,3,0,3,17,8,6,3,-0.6887951285613584,1
13,0.7875579700151418,3,1,0,1,6,0,3,5,0,-0.8053512719277255,0
41,-1.133671037088393,3,1,0,1,6,14,8,5,6,0.9263400009440147,1
5,0.738919260974546,1,0,0,0,5,21,8,6,0,1.3592628191619498,0
48,0.6578547459068863,1,1,3,0,5,21,8,6,2,-0.22257055509588985,0
5,0.738919260974546,3,0,3,0,5,6,8,5,0,0.060494364508144605,0
13,0.7875579700151418,1,0,2,2,5,10,2,5,0,3.8069418298556594,0
13,0.7875579700151418,2,0,3,1,6,7,8,6,1,-0.6221916180662914,0
5,0.738919260974546,1,0,3,0,5,1,0,4,4,-1.0551144362842266,0
33,-1.060712973527499,0,0,3,0,4,17,8,6,6,-0.8053512719277255,1
48,0.6578547459068863,1,0,3,2,5,1,3,1,0,-0.7387477614326586,0
5,0.738919260974546,1,1,0,0,5,14,8,6,0,2.6080786409444547,0
64,-1.66059038502818,3,1,0,1,6,11,8,6,6,-0.5555881075712246,0
5,0.738919260974546,3,0,3,0,5,8,3,5,1,0.39351191698347926,0
13,0.7875579700151418,1,0,3,2,5,6,8,2,0,0.19370138549827848,0
49,0.738919260974546,3,0,3,0,5,19,3,5,0,-0.17261792222458966,0
5,0.738919260974546,1,0,1,0,5,8,3,5,3,-0.655493373313825,0
5,0.738919260974546,1,0,1,2,5,6,1,5,0,-0.1393161669770562,0
5,0.738919260974546,1,0,3,1,6,21,8,6,1,-0.5056354746999243,0
5,0.738919260974546,1,1,0,2,5,14,3,5,0,-0.9718600481653928,1
13,0.7875579700151418,3,1,3,1,6,15,8,6,6,-0.2891740655909568,0
49,0.738919260974546,1,0,3,0,5,3,3,5,4,2.1085523122314527,0
102,-2.0253807028326487,1,1,1,0,5,11,0,5,0,-0.8220021495514923,1
5,0.738919260974546,1,0,3,0,5,7,7,5,2,-0.9718600481653928,0
64,-1.66059038502818,3,1,0,1,6,0,8,5,6,0.12709787500321154,0
